chiN	alphaN
65	65
chi	alpha	amp	phase
0.	0.	9.9684580902318e-7	-1.0339528850563
0.	0.015625	1.0163179733191e-6	-1.0366047552913
0.	0.03125	1.07559585807341e-6	-1.0445304759086
0.	0.046875	1.1771750161787e-6	-1.0576428319118
0.	0.0625	1.3249257156989e-6	-1.0758031415946
0.	0.078125	1.5236830475017e-6	-1.0988273635371
0.	0.09375	1.7787226071914e-6	-1.1264901647645
0.	0.109375	2.0951723246233e-6	-1.1585266775677
0.	0.125	2.4774197065847e-6	-1.1946330587931
0.	0.140625	2.9285729168146e-6	-1.2344672101616
0.	0.15625	3.4500233864952e-6	-1.2776505985369
0.	0.171875	4.0411400510832e-6	-1.3237715922967
0.	0.1875	4.6991056618913e-6	-1.3723903525959
0.	0.203125	5.4188885502486e-6	-1.423045095335
0.	0.21875	6.1933317379295e-6	-1.475259407202
0.	0.234375	7.013336249077e-6	-1.5285502103541
0.	0.25	7.8681158570094e-6	-1.5824359121261
0.	0.265625	8.7455041276142e-6	-1.6364442560202
0.	0.28125	9.632299089638e-6	-1.6901194188934
0.	0.296875	0.000010514634266985	-1.7430279794853
0.	0.3125	0.000011378366178042	-1.794763506216
0.	0.328125	0.000012209467762613	-1.8449496588838
0.	0.34375	0.000012994415309826	-1.8932418466886
0.	0.359375	0.000013720554452826	-1.9393276129509
0.	0.375	0.00001437642973463	-1.9829260103404
0.	0.390625	0.000014952062846382	-2.0237862828481
0.	0.40625	0.000015439167116375	-2.0616861830148
0.	0.421875	0.000015831289937045	-2.0964302312096
0.	0.4375	0.000016123879968189	-2.1278481767083
0.	0.453125	0.000016314281396648	-2.1557938570286
0.	0.46875	0.000016401662528518	-2.1801445804673
0.	0.484375	0.000016386889951874	-2.2008010835898
0.	0.5	0.000016272362076257	-2.2176880456197
0.	0.515625	0.000016061816917043	-2.2307550792335
0.	0.53125	0.000015760128653629	-2.2399780654369
0.	0.546875	0.000015373106011003	-2.2453606616992
0.	0.5625	0.000014907303234376	-2.2469357895222
0.	0.578125	0.000014369851690705	-2.2447669016104
0.	0.59375	0.000013768317231949	-2.238948840286
0.	0.609375	0.000013110585603653	-2.2296081270015
0.	0.625	0.000012404775506065	-2.2169025655639
0.	0.640625	0.000011659176479366	-2.2010200953054
0.	0.65625	0.000010882206630665	-2.1821768899238
0.	0.671875	0.00001008238340127	-2.1606147571735
0.	0.6875	9.2682991793903e-6	-2.136597947809
0.	0.703125	8.4485927294593e-6	-2.1104095235735
0.	0.71875	7.6319072942108e-6	-2.0823474592036
0.	0.734375	6.8268269788098e-6	-2.0527206602273
0.	0.75	6.0417847440582e-6	-2.021845066786
0.	0.765625	5.2849380204035e-6	-1.9900399863417
0.	0.78125	4.5640114896816e-6	-1.9576247590571
0.	0.796875	3.8861107246346e-6	-1.9249158142399
0.	0.8125	3.2575147759041e-6	-1.8922241295866
0.	0.828125	2.683460021702e-6	-1.8598530617079
0.	0.84375	2.1679311833741e-6	-1.8280964795012
0.	0.859375	1.7134779077647e-6	-1.7972371028515
0.	0.875	1.3210763291272e-6	-1.7675449277013
0.	0.890625	9.9005424814696e-7	-1.739275603125
0.	0.90625	7.1809582822438e-7	-1.7126686141084
0.	0.921875	5.0133698384025e-7	-1.6879451116395
0.	0.9375	3.3455606327247e-7	-1.6653052152425
0.	0.953125	2.1145632515402e-7	-1.6449245864053
