chiN	alphaN
65	65
chi	alpha	amp	phase
0.	0.	8.5177454925128e-11	0.94074688347082
0.	0.015625	8.5082363449292e-11	0.91534611372751
0.	0.03125	8.4761892249749e-11	0.840583696370524
0.	0.046875	8.4118683971153e-11	0.72047071120934
0.	0.0625	8.3015791299145e-11	0.56079527328988
0.	0.078125	8.1307829937974e-11	0.36814876856824
0.	0.09375	7.8873059558664e-11	0.14906965764967
0.	0.109375	7.5639146559193e-11	-0.090534454556542
0.	0.125	7.159783749009e-11	-0.34567402913005
0.	0.140625	6.6807286645278e-11	-0.61234977522637
0.	0.15625	6.1383987722542e-11	-0.88750782793271
0.	0.171875	5.5488132838573e-11	-1.1689594644445
0.	0.1875	4.9306476406462e-11	-1.4553189803613
0.	0.203125	4.3035839916049e-11	-1.7459898993085
0.	0.21875	3.6869019865967e-11	-2.0412162979945
0.	0.234375	3.0983723653877e-11	-2.3422116238539
0.	0.25	2.5534562546428e-11	-2.6513746959865
0.	0.265625	2.0647984850058e-11	-2.9725809011592
0.	0.28125	1.6419949773332e-11	-3.31143794983919
0.	0.296875	1.2915502822019e-11	-3.67507805796409
0.	0.3125	1.0167378407406e-11	-4.07032516415349
0.	0.328125	8.1674294609185e-12	-4.49838988820189
0.	0.34375	6.8466652061094e-12	-4.94685776899609
0.	0.359375	6.0611205419901e-12	-5.38845702323806
0.	0.375	5.6205488036663e-12	-5.79503477345685
0.	0.390625	5.3522297312125e-12	-6.15240466266485
0.	0.40625	5.14199699956e-12	-6.46021310647855
0.	0.421875	4.9326758538835e-12	-6.7240675174385
0.	0.4375	4.704161299924e-12	-6.95004546769574
0.	0.453125	4.4552175386413e-12	-7.1428322287398
0.	0.46875	4.1920502782186e-12	-7.30564495064569
0.	0.484375	3.9223678326217e-12	-7.44068921327169
0.	0.5	3.6527819039614e-12	-7.54965267436249
0.	0.515625	3.3879680587195e-12	-7.63408595027889
0.	0.53125	3.130646101255e-12	-7.69564053827269
0.	0.546875	2.8818954058872e-12	-7.73617345263689
0.	0.5625	2.6415919585775e-12	-7.75774484717339
0.	0.578125	2.4088856199353e-12	-7.76254392859449
0.	0.59375	2.1826774393957e-12	-7.75278160566899
0.	0.609375	1.9620555696083e-12	-7.73058427997749
0.	0.625	1.7466411411644e-12	-7.69791257497949
0.	0.640625	1.5368009623893e-12	-7.65651522677508
0.	0.65625	1.3337299174779e-12	-7.60795106384018
0.	0.671875	1.1393859676899e-12	-7.55339844622369
0.	0.6875	9.5583984071161e-13	-7.49414389704669
0.	0.703125	7.8580003320658e-13	-7.43110188815219
0.	0.71875	6.3164108965151e-13	-7.36512348441499
0.	0.734375	4.9526779036953e-13	-7.29696516583379
0.	0.75	3.7787153993401e-13	-7.22731139717384
0.	0.765625	2.7978611445344e-13	-7.15679226104357
0.	0.78125	2.0045768493741e-13	-7.08599675279598
0.	0.796875	1.3852586509174e-13	-7.01548248219802
0.	0.8125	9.1995752134555e-14	-6.94578247457166
0.	0.828125	5.8468313335522e-14	-6.87740963356353
0.	0.84375	3.5390169439773e-14	-6.81085928536198
0.	0.859375	2.0284798939529e-14	-6.74661009558459
0.	0.875	1.0934889892654e-14	-6.68512354176883
0.	0.890625	5.4980170481403e-15	-6.62684204591265
0.	0.90625	2.5520602425003e-15	-6.57218554531648
0.	0.921875	1.0796076857329e-15	-6.5215476748227
0.	0.9375	4.0938837284019e-16	-6.47528830801583
0.	0.953125	1.3615364874285e-16	-6.43372659874035
0.	0.96875	3.8558007517324e-17	-6.3971305854617
0.	0.984375	8.9200943974163e-18	-6.36570440024856
0.	1.	1.586055096757e-18	-6.33957194446373
0.015624999999856	0.	8.5120722408951e-11	0.92508927739365
0.015624999999856	0.015625	8.5021758173152e-11	0.899837228443273
0.015624999999856	0.03125	8.4690224611606e-11	0.825501901708534
0.015624999999856	0.046875	8.40303277730761e-11	0.706043052025678
0.015624999999856	0.0625	8.29074024906731e-11	0.547179714755241
