chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 4.651127776992052e-14 -1.047962635878195e+00
0.000000000000000e+00 1.562500000000000e-02 4.728422321438800e-14 -1.050811762967780e+00
0.000000000000000e+00 3.125000000000000e-02 4.961423833652874e-14 -1.059331083007993e+00
0.000000000000000e+00 4.687500000000000e-02 5.352877084044537e-14 -1.073438585282600e+00
0.000000000000000e+00 6.250000000000000e-02 5.905439657583904e-14 -1.093003368554635e+00
0.000000000000000e+00 7.812500000000000e-02 6.619187003276619e-14 -1.117850567624688e+00
0.000000000000000e+00 9.375000000000000e-02 7.488827443804682e-14 -1.147764067991865e+00
0.000000000000000e+00 1.093750000000000e-01 8.501199887224440e-14 -1.182486998694986e+00
0.000000000000000e+00 1.250000000000000e-01 9.633593897528886e-14 -1.221721407631899e+00
0.000000000000000e+00 1.406250000000000e-01 1.085328301312913e-13 -1.265128756906589e+00
0.000000000000000e+00 1.562500000000000e-01 1.211843372709470e-13 -1.312332397330507e+00
0.000000000000000e+00 1.718750000000000e-01 1.338030400971795e-13 -1.362922554721829e+00
0.000000000000000e+00 1.875000000000000e-01 1.458643630644337e-13 -1.416463844351376e+00
0.000000000000000e+00 2.031250000000000e-01 1.568441985992829e-13 -1.472504948835288e+00
0.000000000000000e+00 2.187500000000000e-01 1.662575659534534e-13 -1.530589806547429e+00
0.000000000000000e+00 2.343750000000000e-01 1.736939994014170e-13 -1.590269438660198e+00
0.000000000000000e+00 2.500000000000000e-01 1.788462048318395e-13 -1.651113397608674e+00
0.000000000000000e+00 2.656250000000000e-01 1.815295966743707e-13 -1.712719758298246e+00
0.000000000000000e+00 2.812500000000000e-01 1.816914358855311e-13 -1.774722590020837e+00
0.000000000000000e+00 2.968750000000000e-01 1.794093338211118e-13 -1.836795912566247e+00
0.000000000000000e+00 3.125000000000000e-01 1.748798269799614e-13 -1.898653211008847e+00
0.000000000000000e+00 3.281250000000000e-01 1.683985414719065e-13 -1.960041626171047e+00
0.000000000000000e+00 3.437500000000000e-01 1.603341178032916e-13 -2.020729960607251e+00
0.000000000000000e+00 3.593750000000000e-01 1.510985033690611e-13 -2.080489732682983e+00
0.000000000000000e+00 3.750000000000000e-01 1.411163910735946e-13 -2.139068878267126e+00
0.000000000000000e+00 3.906250000000000e-01 1.307964652354608e-13 -2.196158666821381e+00
0.000000000000000e+00 4.062500000000000e-01 1.205067333806570e-13 -2.251356342765797e+00
0.000000000000000e+00 4.218750000000000e-01 1.105556415429439e-13 -2.304129122886230e+00
0.000000000000000e+00 4.375000000000000e-01 1.011799809873169e-13 -2.353789066027383e+00
0.000000000000000e+00 4.531250000000000e-01 9.253987841666688e-14 -2.399491467569967e+00
0.000000000000000e+00 4.687500000000000e-01 8.472047463873885e-14 -2.440269143417403e+00
0.000000000000000e+00 4.843750000000000e-01 7.773927339678642e-14 -2.475108544587930e+00
0.000000000000000e+00 5.000000000000000e-01 7.155763386813612e-14 -2.503060772520782e+00
0.000000000000000e+00 5.156250000000000e-01 6.609458374825485e-14 -2.523365508060814e+00
0.000000000000000e+00 5.312500000000000e-01 6.124115586969979e-14 -2.535556528545735e+00
0.000000000000000e+00 5.468750000000000e-01 5.687382953856795e-14 -2.539520436409839e+00
0.000000000000000e+00 5.625000000000000e-01 5.286625893591689e-14 -2.535495253569327e+00
0.000000000000000e+00 5.781250000000000e-01 4.909904801597386e-14 -2.524015132419548e+00
0.000000000000000e+00 5.937500000000000e-01 4.546766829416375e-14 -2.505822053806169e+00
0.000000000000000e+00 6.093750000000000e-01 4.188865579040789e-14 -2.481769694200349e+00
0.000000000000000e+00 6.250000000000000e-01 3.830407146980112e-14 -2.452739638359194e+00
0.000000000000000e+00 6.406250000000000e-01 3.468403427046298e-14 -2.419580657282184e+00
0.000000000000000e+00 6.562500000000000e-01 3.102706572526954e-14 -2.383072797012617e+00
0.000000000000000e+00 6.718750000000000e-01 2.735806666740206e-14 -2.343912237075659e+00
0.000000000000000e+00 6.875000000000000e-01 2.372395783443996e-14 -2.302710605127311e+00
0.000000000000000e+00 7.031250000000000e-01 2.018730050161183e-14 -2.260002652219867e+00
0.000000000000000e+00 7.187500000000000e-01 1.681850418041839e-14 -2.216257605787635e+00
