chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 2.225758893795007e-03 1.244476461536477e+00
0.000000000000000e+00 1.562500000000000e-02 2.228100370604859e-03 1.133737839068732e+00
0.000000000000000e+00 3.125000000000000e-02 2.234944857524454e-03 8.078252000118098e-01
0.000000000000000e+00 4.687500000000000e-02 2.245603570732351e-03 2.844443951940286e-01
0.000000000000000e+00 6.250000000000000e-02 2.258535236944715e-03 -4.104601994763753e-01
0.000000000000000e+00 7.812500000000000e-02 2.271060851078136e-03 -1.246751755263582e+00
0.000000000000000e+00 9.375000000000000e-02 2.279395522831980e-03 -2.193887561279437e+00
0.000000000000000e+00 1.093750000000000e-01 2.279107106449604e-03 -3.223697381576572e+00
0.000000000000000e+00 1.250000000000000e-01 2.265897913993703e-03 -4.311930228057252e+00
0.000000000000000e+00 1.406250000000000e-01 2.236459876023532e-03 -5.438742130651827e+00
0.000000000000000e+00 1.562500000000000e-01 2.189144668417724e-03 -6.588470392344472e+00
0.000000000000000e+00 1.718750000000000e-01 2.124287209176382e-03 -7.749030717652260e+00
0.000000000000000e+00 1.875000000000000e-01 2.044144804108474e-03 -8.911176427299470e+00
0.000000000000000e+00 2.031250000000000e-01 1.952506926258506e-03 -1.006775362660078e+01
0.000000000000000e+00 2.187500000000000e-01 1.854077152149892e-03 -1.121301382912240e+01
0.000000000000000e+00 2.343750000000000e-01 1.753742889714697e-03 -1.234201569684998e+01
0.000000000000000e+00 2.500000000000000e-01 1.655850615255007e-03 -1.345015142522809e+01
0.000000000000000e+00 2.656250000000000e-01 1.563605221893697e-03 -1.453284898275160e+01
0.000000000000000e+00 2.812500000000000e-01 1.478704818971966e-03 -1.558549729558094e+01
0.000000000000000e+00 2.968750000000000e-01 1.401286847032495e-03 -1.660359337006454e+01
0.000000000000000e+00 3.125000000000000e-01 1.330186633433122e-03 -1.758303097340842e+01
0.000000000000000e+00 3.281250000000000e-01 1.263417729776642e-03 -1.852039426814629e+01
0.000000000000000e+00 3.437500000000000e-01 1.198723370273472e-03 -1.941313510326774e+01
0.000000000000000e+00 3.593750000000000e-01 1.134053820823610e-03 -2.025958837835791e+01
0.000000000000000e+00 3.750000000000000e-01 1.067883175903757e-03 -2.105885784468786e+01
0.000000000000000e+00 3.906250000000000e-01 9.993496050711168e-04 -2.181064013338368e+01
0.000000000000000e+00 4.062500000000000e-01 9.282514584482301e-04 -2.251504712588270e+01
0.000000000000000e+00 4.218750000000000e-01 8.549497463604408e-04 -2.317246049224197e+01
0.000000000000000e+00 4.375000000000000e-01 7.802243730776210e-04 -2.378342831233139e+01
0.000000000000000e+00 4.531250000000000e-01 7.051193836406335e-04 -2.434859980750428e+01
0.000000000000000e+00 4.687500000000000e-01 6.307995195935791e-04 -2.486868908477076e+01
0.000000000000000e+00 4.843750000000000e-01 5.584300099580468e-04 -2.534445866344375e+01
0.000000000000000e+00 5.000000000000000e-01 4.890843428842224e-04 -2.577671538708125e+01
0.000000000000000e+00 5.156250000000000e-01 4.236802304025854e-04 -2.616631346492013e+01
0.000000000000000e+00 5.312500000000000e-01 3.629413368171045e-04 -2.651416117573395e+01
0.000000000000000e+00 5.468750000000000e-01 3.073809587173581e-04 -2.682122906025579e+01
0.000000000000000e+00 5.625000000000000e-01 2.573032758850742e-04 -2.708855828934946e+01
0.000000000000000e+00 5.781250000000000e-01 2.128177440921691e-04 -2.731726843874525e+01
0.000000000000000e+00 5.937500000000000e-01 1.738624818709246e-04 -2.750856423283428e+01
0.000000000000000e+00 6.093750000000000e-01 1.402329858834537e-04 -2.766374101930198e+01
0.000000000000000e+00 6.250000000000000e-01 1.116131033676474e-04 -2.778418885773787e+01
0.000000000000000e+00 6.406250000000000e-01 8.760582836254739e-05 -2.787139518339443e+01
0.000000000000000e+00 6.562500000000000e-01 6.776211982120434e-05 -2.792694606232799e+01
0.000000000000000e+00 6.718750000000000e-01 5.160652549301686e-05 -2.795252609664189e+01
0.000000000000000e+00 6.875000000000000e-01 3.865890789261879e-05 -2.794991707221633e+01
