chiN	alphaN
65	65
chi	alpha	amp	phase
0.	0.	0.015165922503168	-0.73538081390461
0.	0.015625	0.015181227467036	-0.82439895777024
0.	0.03125	0.015226164806451	-1.08664122574492
0.	0.046875	0.015298163405858	-1.5085759350075
0.	0.0625	0.01539396702592	-2.0703051671877
0.	0.078125	0.015510623763368	-2.7485172918371
0.	0.09375	0.015646002125192	-3.51919084657469
0.	0.109375	0.015798478699174	-4.35955871231029
0.	0.125	0.015965846000237	-5.24924661113579
0.	0.140625	0.016143872886167	-6.17074945175243
0.	0.15625	0.016325111620295	-7.10947746503396
0.	0.171875	0.01649842838371	-8.05356433216249
0.	0.1875	0.016649433359083	-8.99356078743369
0.	0.203125	0.016761669311036	-9.92208331978467
0.	0.21875	0.016818219038982	-10.8334576689827
0.	0.234375	0.016803355022914	-11.7233825218402
0.	0.25	0.0167039382984	-12.5886302799845
0.	0.265625	0.016510405017434	-13.4267942047972
0.	0.28125	0.016217299400207	-14.2360842545976
0.	0.296875	0.015823393571512	-15.0151685587056
0.	0.3125	0.015331476340966	-15.7630543170383
0.	0.328125	0.014747904684246	-16.4790007655225
0.	0.34375	0.014082005785962	-17.1624570741481
0.	0.359375	0.013345403540142	-17.8130189906408
0.	0.375	0.012551327284118	-18.4303992275421
0.	0.390625	0.011713945326687	-19.0144077344681
0.	0.40625	0.010847752782341	-19.5649389746388
0.	0.421875	0.0099670326298181	-20.0819641022129
0.	0.4375	0.0090854006112661	-20.565526528306
0.	0.453125	0.0082154382535169	-21.0157397999039
0.	0.46875	0.0073684135687163	-21.4327870314575
0.	0.484375	0.0065540855569718	-21.816921353962
0.	0.5	0.0057805862153395	-22.168467005052
0.	0.515625	0.005054372135305	-22.4878207950466
0.	0.53125	0.0043802367697867	-22.775453761152
0.	0.546875	0.0037613739364254	-23.0319128757173
0.	0.5625	0.0031994829897257	-23.2578227112585
0.	0.578125	0.0026949062628394	-23.4538869898014
0.	0.59375	0.0022467897836766	-23.6208899609837
0.	0.609375	0.0018532588646612	-23.7596975637747
0.	0.625	0.0015116009038897	-23.8712583335439
0.	0.640625	0.0012184485860969	-23.9566040192916
0.	0.65625	0.00096995760017105	-24.0168498770007
0.	0.671875	0.00076197396441133	-24.0531946043496
0.	0.6875	0.00059018704502335	-24.066919879011
0.	0.703125	0.00045026533549792	-24.0593894595086
0.	0.71875	0.00033797301376763	-24.0320478013178
0.	0.734375	0.00024926618275079	-23.9864181341237
0.	0.75	0.00018036851201167	-23.9240999368722
0.	0.765625	0.00012782671605103	-23.8467657355215
0.	0.78125	0.000088546919764246	-23.7561571342243
0.	0.796875	0.000059813465120351	-23.6540799719582
0.	0.8125	0.000039292107182577	-23.5423984740672
0.	0.828125	0.00002501983149809	-23.4230282382249
0.	0.84375	0.000015383707200265	-23.2979278569316
0.	0.859375	9.0912765615532e-6	-23.1690889292288
0.	0.875	5.1349815702587e-6	-23.0385241500795
0.	0.890625	2.7530484839438e-6	-22.9082530821623
0.	0.90625	1.3890983620738e-6	-22.7802850954348
0.	0.921875	6.5252937780831e-7	-22.6565988119666
0.	0.9375	2.8142777817508e-7	-22.5391171642804
