chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 1.715918126546131e-05 -1.027084325179499e+00
0.000000000000000e+00 1.562500000000000e-02 1.750337248283629e-05 -1.029641447956535e+00
0.000000000000000e+00 3.125000000000000e-02 1.855285711264417e-05 -1.037282393876066e+00
0.000000000000000e+00 4.687500000000000e-02 2.035705535242203e-05 -1.049918511204726e+00
0.000000000000000e+00 6.250000000000000e-02 2.299402519437369e-05 -1.067409233832497e+00
0.000000000000000e+00 7.812500000000000e-02 2.656425813815471e-05 -1.089568873910503e+00
0.000000000000000e+00 9.375000000000000e-02 3.118257560161759e-05 -1.116171502337304e+00
0.000000000000000e+00 1.093750000000000e-01 3.696878074380634e-05 -1.146953518327383e+00
0.000000000000000e+00 1.250000000000000e-01 4.403788043034636e-05 -1.181614885164126e+00
0.000000000000000e+00 1.406250000000000e-01 5.249072523837849e-05 -1.219820262577752e+00
0.000000000000000e+00 1.562500000000000e-01 6.240580207178949e-05 -1.261200876056240e+00
0.000000000000000e+00 1.718750000000000e-01 7.383268590677858e-05 -1.305357488849664e+00
0.000000000000000e+00 1.875000000000000e-01 8.678737778297254e-05 -1.351864526450370e+00
0.000000000000000e+00 2.031250000000000e-01 1.012494933389750e-04 -1.400275247488667e+00
0.000000000000000e+00 2.187500000000000e-01 1.171610716238736e-04 -1.450127785583599e+00
0.000000000000000e+00 2.343750000000000e-01 1.344266730411833e-04 -1.500951845254767e+00
0.000000000000000e+00 2.500000000000000e-01 1.529144272020273e-04 -1.552275797382855e+00
0.000000000000000e+00 2.656250000000000e-01 1.724577552714477e-04 -1.603633886110601e+00
0.000000000000000e+00 2.812500000000000e-01 1.928575954014789e-04 -1.654573239892215e+00
0.000000000000000e+00 2.968750000000000e-01 2.138850708792437e-04 -1.704660384867673e+00
0.000000000000000e+00 3.125000000000000e-01 2.352846313534858e-04 -1.753486993468967e+00
0.000000000000000e+00 3.281250000000000e-01 2.567777508225183e-04 -1.800674662570894e+00
0.000000000000000e+00 3.437500000000000e-01 2.780672762336315e-04 -1.845878594973478e+00
0.000000000000000e+00 3.593750000000000e-01 2.988424917099591e-04 -1.888790143699991e+00
0.000000000000000e+00 3.750000000000000e-01 3.187849064633338e-04 -1.929138258595370e+00
0.000000000000000e+00 3.906250000000000e-01 3.375747032590425e-04 -1.966689939667257e+00
0.000000000000000e+00 4.062500000000000e-01 3.548977124494339e-04 -2.001249846146925e+00
0.000000000000000e+00 4.218750000000000e-01 3.704527150269490e-04 -2.032659233196210e+00
0.000000000000000e+00 4.375000000000000e-01 3.839588340000728e-04 -2.060794391765805e+00
0.000000000000000e+00 4.531250000000000e-01 3.951627498760670e-04 -2.085564755669420e+00
0.000000000000000e+00 4.687500000000000e-01 4.038454730118327e-04 -2.106910818618813e+00
0.000000000000000e+00 4.843750000000000e-01 4.098284205536412e-04 -2.124801977642667e+00
0.000000000000000e+00 5.000000000000000e-01 4.129785747495513e-04 -2.139234391963795e+00
0.000000000000000e+00 5.156250000000000e-01 4.132125382339266e-04 -2.150228920825744e+00
0.000000000000000e+00 5.312500000000000e-01 4.104993462969121e-04 -2.157829181594829e+00
0.000000000000000e+00 5.468750000000000e-01 4.048619426247946e-04 -2.162099751421749e+00
0.000000000000000e+00 5.625000000000000e-01 3.963772708154792e-04 -2.163124521844904e+00
0.000000000000000e+00 5.781250000000000e-01 3.851749772793627e-04 -2.161005205558140e+00
0.000000000000000e+00 5.937500000000000e-01 3.714347608504748e-04 -2.155859987523674e+00
0.000000000000000e+00 6.093750000000000e-01 3.553824401029350e-04 -2.147822308017477e+00
0.000000000000000e+00 6.250000000000000e-01 3.372848409883072e-04 -2.137039762401215e+00
0.000000000000000e+00 6.406250000000000e-01 3.174436352398960e-04 -2.123673100877004e+00
0.000000000000000e+00 6.562500000000000e-01 2.961882843923361e-04 -2.107895310748639e+00
0.000000000000000e+00 6.718750000000000e-01 2.738682655714089e-04 -2.089890763447748e+00
0.000000000000000e+00 6.875000000000000e-01 2.508447736248784e-04 -2.069854408538022e+00
0.000000000000000e+00 7.031250000000000e-01 2.274821097138804e-04 -2.047990996904911e+00
0.000000000000000e+00 7.187500000000000e-01 2.041389789795871e-04 -2.024514315250639e+00
0.000000000000000e+00 7.343750000000000e-01 1.811599289549271e-04 -1.999646413750449e+00
0.000000000000000e+00 7.500000000000000e-01 1.588671654444729e-04 -1.973616808211804e+00
0.000000000000000e+00 7.656250000000000e-01 1.375529829549677e-04 -1.946661637239266e+00
0.000000000000000e+00 7.812500000000000e-01 1.174730416527654e-04 -1.919022753659992e+00
0.000000000000000e+00 7.968750000000000e-01 9.884071145736044e-05 -1.890946727704021e+00
0.000000000000000e+00 8.125000000000000e-01 8.182268548729612e-05 -1.862683737017515e+00
0.000000000000000e+00 8.281250000000000e-01 6.653603897530181e-05 -1.834486315328389e+00
0.000000000000000e+00 8.437500000000000e-01 5.304687541619441e-05 -1.806607927226428e+00
0.000000000000000e+00 8.593750000000000e-01 4.137065874144179e-05 -1.779301330706825e+00
0.000000000000000e+00 8.750000000000000e-01 3.147427860241128e-05 -1.752816681364163e+00
0.000000000000000e+00 8.906250000000000e-01 2.327983556272350e-05 -1.727399321701295e+00
0.000000000000000e+00 9.062500000000000e-01 1.667006469161435e-05 -1.703287184893843e+00
0.000000000000000e+00 9.218750000000000e-01 1.149524071957913e-05 -1.680707722958344e+00
0.000000000000000e+00 9.375000000000000e-01 7.581327143639251e-06 -1.659874242159475e+00
0.000000000000000e+00 9.531250000000000e-01 4.739047740639267e-06 -1.640981489704893e+00
0.000000000000000e+00 9.687500000000000e-01 2.773475016679379e-06 -1.624200278634055e+00
0.000000000000000e+00 9.843750000000000e-01 1.493650373322307e-06 -1.609670850471697e+00
0.000000000000000e+00 1.000000000000000e+00 7.216805772834643e-07 -1.597494535420086e+00
1.562500000000000e-02 0.000000000000000e+00 1.738808862390572e-05 -1.028650470707983e+00
1.562500000000000e-02 1.562500000000000e-02 1.773404491370479e-05 -1.031204817762544e+00
1.562500000000000e-02 3.125000000000000e-02 1.878873356595382e-05 -1.038837487305752e+00
1.562500000000000e-02 4.687500000000000e-02 2.060130489434955e-05 -1.051459950069803e+00
1.562500000000000e-02 6.250000000000000e-02 2.324938040968404e-05 -1.068931772440993e+00
1.562500000000000e-02 7.812500000000000e-02 2.683287101970378e-05 -1.091067367753042e+00
1.562500000000000e-02 9.375000000000000e-02 3.146590724132780e-05 -1.117640879976005e+00
1.562500000000000e-02 1.093750000000000e-01 3.726753435015707e-05 -1.148388787000653e+00
