chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 8.484153242167365e-02 1.367712473444496e+00
0.000000000000000e+00 1.562500000000000e-02 8.515760995580367e-02 1.290842064995666e+00
0.000000000000000e+00 3.125000000000000e-02 8.608763659439110e-02 1.064545581810912e+00
0.000000000000000e+00 4.687500000000000e-02 8.757878213815437e-02 7.009313853982824e-01
0.000000000000000e+00 6.250000000000000e-02 8.954871123819988e-02 2.177267991449181e-01
0.000000000000000e+00 7.812500000000000e-02 9.189323422844056e-02 -3.644505146067257e-01
0.000000000000000e+00 9.375000000000000e-02 9.449516810462817e-02 -1.024586062591436e+00
0.000000000000000e+00 1.093750000000000e-01 9.723294184812217e-02 -1.743060757986072e+00
0.000000000000000e+00 1.250000000000000e-01 9.998783023259028e-02 -2.502648688411142e+00
0.000000000000000e+00 1.406250000000000e-01 1.026492965932522e-01 -3.288866113743297e+00
0.000000000000000e+00 1.562500000000000e-01 1.051184494479349e-01 -4.089896023208338e+00
0.000000000000000e+00 1.718750000000000e-01 1.073099205668123e-01 -4.896289635232682e+00
0.000000000000000e+00 1.875000000000000e-01 1.091525696950262e-01 -5.700586290232975e+00
0.000000000000000e+00 2.031250000000000e-01 1.105893945242829e-01 -6.496934833529391e+00
0.000000000000000e+00 2.187500000000000e-01 1.115769467358205e-01 -7.280756909170818e+00
0.000000000000000e+00 2.343750000000000e-01 1.120844699248355e-01 -8.048466236368641e+00
0.000000000000000e+00 2.500000000000000e-01 1.120929025107769e-01 -8.797243817575868e+00
0.000000000000000e+00 2.656250000000000e-01 1.115938337062264e-01 -9.524862647276624e+00
0.000000000000000e+00 2.812500000000000e-01 1.105884621555484e-01 -1.022955345560340e+01
0.000000000000000e+00 2.968750000000000e-01 1.090865816910496e-01 -1.090990315213693e+01
0.000000000000000e+00 3.125000000000000e-01 1.071056033112875e-01 -1.156477867965993e+01
0.000000000000000e+00 3.281250000000000e-01 1.046696139992136e-01 -1.219327028898467e+01
0.000000000000000e+00 3.437500000000000e-01 1.018084690735266e-01 -1.279464949561242e+01
0.000000000000000e+00 3.593750000000000e-01 9.855691372380763e-02 -1.336833805558464e+01
0.000000000000000e+00 3.750000000000000e-01 9.495373002812724e-02 -1.391388517323850e+01
0.000000000000000e+00 3.906250000000000e-01 9.104090727392680e-02 -1.443095084104316e+01
0.000000000000000e+00 4.062500000000000e-01 8.686283525569626e-02 -1.491929373982361e+01
0.000000000000000e+00 4.218750000000000e-01 8.246552205950113e-02 -1.537876252745507e+01
0.000000000000000e+00 4.375000000000000e-01 7.789583945698279e-02 -1.580928964371250e+01
0.000000000000000e+00 4.531250000000000e-01 7.320080030868478e-02 -1.621088698188943e+01
0.000000000000000e+00 4.687500000000000e-01 6.842687327177188e-02 -1.658364294284063e+01
0.000000000000000e+00 4.843750000000000e-01 6.361934061656012e-02 -1.692772050882306e+01
0.000000000000000e+00 5.000000000000000e-01 5.882170510195996e-02 -1.724335606403032e+01
0.000000000000000e+00 5.156250000000000e-01 5.407515167954721e-02 -1.753085875441290e+01
0.000000000000000e+00 5.312500000000000e-01 4.941806933480310e-02 -1.779061022750744e+01
0.000000000000000e+00 5.468750000000000e-01 4.488563768004474e-02 -1.802306462820468e+01
0.000000000000000e+00 5.625000000000000e-01 4.050948203466079e-02 -1.822874875209490e+01
0.000000000000000e+00 5.781250000000000e-01 3.631739971082060e-02 -1.840826227673440e+01
0.000000000000000e+00 5.937500000000000e-01 3.233315911059746e-02 -1.856227800471630e+01
0.000000000000000e+00 6.093750000000000e-01 2.857637207502897e-02 -1.869154206209736e+01
0.000000000000000e+00 6.250000000000000e-01 2.506243874568248e-02 -1.879687400247149e+01
0.000000000000000e+00 6.406250000000000e-01 2.180256304116763e-02 -1.887916677143301e+01
0.000000000000000e+00 6.562500000000000e-01 1.880383574808729e-02 -1.893938648876655e+01
0.000000000000000e+00 6.718750000000000e-01 1.606938120788321e-02 -1.897857200671723e+01
0.000000000000000e+00 6.875000000000000e-01 1.359856267353290e-02 -1.899783420226276e+01
0.000000000000000e+00 7.031250000000000e-01 1.138724063268137e-02 -1.899835495947754e+01
0.000000000000000e+00 7.187500000000000e-01 9.428077759529972e-03 -1.898138579478420e+01
0.000000000000000e+00 7.343750000000000e-01 7.710883670979645e-03 -1.894824607297961e+01
0.000000000000000e+00 7.500000000000000e-01 6.222992318160661e-03 -1.890032075516516e+01
0.000000000000000e+00 7.656250000000000e-01 4.949664627145693e-03 -1.883905761073287e+01
0.000000000000000e+00 7.812500000000000e-01 3.874508886604407e-03 -1.876596381386097e+01
0.000000000000000e+00 7.968750000000000e-01 2.979911329880206e-03 -1.868260182987690e+01
0.000000000000000e+00 8.125000000000000e-01 2.247469331281879e-03 -1.859058447739856e+01
0.000000000000000e+00 8.281250000000000e-01 1.658419583948370e-03 -1.849156902710984e+01
0.000000000000000e+00 8.437500000000000e-01 1.194053503784454e-03 -1.838725016559368e+01
0.000000000000000e+00 8.593750000000000e-01 8.361118750403656e-04 -1.827935161038897e+01
0.000000000000000e+00 8.750000000000000e-01 5.671504043136323e-04 -1.816961610690971e+01
0.000000000000000e+00 8.906250000000000e-01 3.708674044240524e-04 -1.805979346404695e+01
0.000000000000000e+00 9.062500000000000e-01 2.323843669042689e-04 -1.795162618585042e+01
0.000000000000000e+00 9.218750000000000e-01 1.384698570717189e-04 -1.784683212051119e+01
0.000000000000000e+00 9.375000000000000e-01 7.769722834068937e-05 -1.774708335760534e+01
0.000000000000000e+00 9.531250000000000e-01 4.052745455681824e-05 -1.765398033221221e+01
