chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 2.047496060166991e-12 -1.788327798990693e+00
0.000000000000000e+00 1.562500000000000e-02 2.039864076309666e-12 -1.823622560163356e+00
0.000000000000000e+00 3.125000000000000e-02 2.016401148219391e-12 -1.927647479824946e+00
0.000000000000000e+00 4.687500000000000e-02 1.975661331352259e-12 -2.095200782766090e+00
0.000000000000000e+00 6.250000000000000e-02 1.915979286804030e-12 -2.318706717651731e+00
0.000000000000000e+00 7.812500000000000e-02 1.836268314435307e-12 -2.589404091613460e+00
0.000000000000000e+00 9.375000000000000e-02 1.736656024207942e-12 -2.898397046757437e+00
0.000000000000000e+00 1.093750000000000e-01 1.618758999997650e-12 -3.237381212120321e+00
0.000000000000000e+00 1.250000000000000e-01 1.485572772999798e-12 -3.599040460910985e+00
0.000000000000000e+00 1.406250000000000e-01 1.341102324392183e-12 -3.977211321603515e+00
0.000000000000000e+00 1.562500000000000e-01 1.189911553552295e-12 -4.366927301746960e+00
0.000000000000000e+00 1.718750000000000e-01 1.036725580808329e-12 -4.764422409441666e+00
0.000000000000000e+00 1.875000000000000e-01 8.861310040939958e-13 -5.167132555769963e+00
0.000000000000000e+00 2.031250000000000e-01 7.423500711803015e-13 -5.573708355138214e+00
0.000000000000000e+00 2.187500000000000e-01 6.090473422684890e-13 -5.984046473899583e+00
0.000000000000000e+00 2.343750000000000e-01 4.891519284853534e-13 -6.399348393824868e+00
0.000000000000000e+00 2.500000000000000e-01 3.847125077655300e-13 -6.822205526573012e+00
0.000000000000000e+00 2.656250000000000e-01 2.968182637704588e-13 -7.256655002003331e+00
0.000000000000000e+00 2.812500000000000e-01 2.256070621077592e-13 -7.707987965853760e+00
0.000000000000000e+00 2.968750000000000e-01 1.703488074377331e-13 -8.181735899966787e+00
0.000000000000000e+00 3.125000000000000e-01 1.295545606648402e-13 -8.680831281967144e+00
0.000000000000000e+00 3.281250000000000e-01 1.010617446436509e-13 -9.200568575353294e+00
0.000000000000000e+00 3.437500000000000e-01 8.214863617089686e-14 -9.724756201063464e+00
0.000000000000000e+00 3.593750000000000e-01 6.986747459658968e-14 -1.022994136809711e+01
0.000000000000000e+00 3.750000000000000e-01 6.161254516674131e-14 -1.069669139013105e+01
0.000000000000000e+00 3.906250000000000e-01 5.554790646115002e-14 -1.111618907935299e+01
0.000000000000000e+00 4.062500000000000e-01 5.062287595417219e-14 -1.148786899416247e+01
0.000000000000000e+00 4.218750000000000e-01 4.632987487667058e-14 -1.181443049301675e+01
0.000000000000000e+00 4.375000000000000e-01 4.245235648835558e-14 -1.209882683815257e+01
0.000000000000000e+00 4.531250000000000e-01 3.890162912055408e-14 -1.234336597562107e+01
0.000000000000000e+00 4.687500000000000e-01 3.563501293727698e-14 -1.254982726841280e+01
0.000000000000000e+00 4.843750000000000e-01 3.262234945695733e-14 -1.271984314570338e+01
0.000000000000000e+00 5.000000000000000e-01 2.983512533639050e-14 -1.285522211576264e+01
0.000000000000000e+00 5.156250000000000e-01 2.724412004938903e-14 -1.295812092835589e+01
0.000000000000000e+00 5.312500000000000e-01 2.481963927900115e-14 -1.303107122872471e+01
0.000000000000000e+00 5.468750000000000e-01 2.253258748244173e-14 -1.307689978522030e+01
0.000000000000000e+00 5.625000000000000e-01 2.035614220548294e-14 -1.309858917328049e+01
0.000000000000000e+00 5.781250000000000e-01 1.826793656875520e-14 -1.309912304464206e+01
0.000000000000000e+00 5.937500000000000e-01 1.625236897314070e-14 -1.308135087123323e+01
0.000000000000000e+00 6.093750000000000e-01 1.430244848505616e-14 -1.304789306617788e+01
0.000000000000000e+00 6.250000000000000e-01 1.242061661846190e-14 -1.300109223690158e+01
0.000000000000000e+00 6.406250000000000e-01 1.061821849819195e-14 -1.294300445861736e+01
0.000000000000000e+00 6.562500000000000e-01 8.913610099882097e-15 -1.287541842309625e+01
0.000000000000000e+00 6.718750000000000e-01 7.329178556220946e-15 -1.279988973770843e+01
0.000000000000000e+00 6.875000000000000e-01 5.887759161703125e-15 -1.271778033106600e+01
0.000000000000000e+00 7.031250000000000e-01 4.609032281667492e-15 -1.263029655987202e+01
0.000000000000000e+00 7.187500000000000e-01 3.506472819993775e-15 -1.253852275880230e+01
0.000000000000000e+00 7.343750000000000e-01 2.585313289888124e-15 -1.244344911618025e+01
0.000000000000000e+00 7.500000000000000e-01 1.841790314801246e-15 -1.234599395646706e+01
0.000000000000000e+00 7.656250000000000e-01 1.263708968799245e-15 -1.224702104363722e+01
0.000000000000000e+00 7.812500000000000e-01 8.321260521034018e-16 -1.214735266378302e+01
