chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 2.200145841417408e-04 -1.019600657159507e+00
0.000000000000000e+00 1.562500000000000e-02 2.245414503638184e-04 -1.022050894237322e+00
0.000000000000000e+00 3.125000000000000e-02 2.383657946095768e-04 -1.029369990735042e+00
0.000000000000000e+00 4.687500000000000e-02 2.622050388079368e-04 -1.041465890412073e+00
0.000000000000000e+00 6.250000000000000e-02 2.972091840502707e-04 -1.058192912849649e+00
0.000000000000000e+00 7.812500000000000e-02 3.448938557896844e-04 -1.079359336623972e+00
0.000000000000000e+00 9.375000000000000e-02 4.070508010861211e-04 -1.104733295972127e+00
0.000000000000000e+00 1.093750000000000e-01 4.856415314991012e-04 -1.134046513404553e+00
0.000000000000000e+00 1.250000000000000e-01 5.826818479387662e-04 -1.166996755077766e+00
0.000000000000000e+00 1.406250000000000e-01 7.001258686119630e-04 -1.203250144690993e+00
0.000000000000000e+00 1.562500000000000e-01 8.397575628394291e-04 -1.242444084595912e+00
0.000000000000000e+00 1.718750000000000e-01 1.003095890300295e-03 -1.284191066676855e+00
0.000000000000000e+00 1.875000000000000e-01 1.191317045803563e-03 -1.328083351717699e+00
0.000000000000000e+00 2.031250000000000e-01 1.405194692332852e-03 -1.373698356337437e+00
0.000000000000000e+00 2.187500000000000e-01 1.645056976879878e-03 -1.420604538786060e+00
0.000000000000000e+00 2.343750000000000e-01 1.910757869495693e-03 -1.468367560893457e+00
0.000000000000000e+00 2.500000000000000e-01 2.201659996946130e-03 -1.516556497414194e+00
0.000000000000000e+00 2.656250000000000e-01 2.516626507575238e-03 -1.564749862284860e+00
0.000000000000000e+00 2.812500000000000e-01 2.854020333501463e-03 -1.612541229280820e+00
0.000000000000000e+00 2.968750000000000e-01 3.211710206662424e-03 -1.659544247728133e+00
0.000000000000000e+00 3.125000000000000e-01 3.587083670064158e-03 -1.705396893854072e+00
0.000000000000000e+00 3.281250000000000e-01 3.977067920660757e-03 -1.749764851954718e+00
0.000000000000000e+00 3.437500000000000e-01 4.378159540840399e-03 -1.792343980308265e+00
0.000000000000000e+00 3.593750000000000e-01 4.786464029102983e-03 -1.832861876802593e+00
0.000000000000000e+00 3.750000000000000e-01 5.197745603356457e-03 -1.871078611379580e+00
0.000000000000000e+00 3.906250000000000e-01 5.607487136040936e-03 -1.906786731579733e+00
0.000000000000000e+00 4.062500000000000e-01 6.010959410259891e-03 -1.939810671374006e+00
0.000000000000000e+00 4.218750000000000e-01 6.403298265944619e-03 -1.970005702410291e+00
0.000000000000000e+00 4.375000000000000e-01 6.779587711183907e-03 -1.997256563028443e+00
0.000000000000000e+00 4.531250000000000e-01 7.134946748701241e-03 -2.021475887261051e+00
0.000000000000000e+00 4.687500000000000e-01 7.464617522108218e-03 -2.042602537155652e+00
