chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 1.100669085211959e-04 -2.877624223775455e+00
0.000000000000000e+00 1.562500000000000e-02 1.100292711224507e-04 -2.978402231429312e+00
0.000000000000000e+00 3.125000000000000e-02 1.099188488120350e-04 -3.274922713951129e+00
0.000000000000000e+00 4.687500000000000e-02 1.097281190801853e-04 -3.750830572117898e+00
0.000000000000000e+00 6.250000000000000e-02 1.094041018935293e-04 -4.382116596768482e+00
0.000000000000000e+00 7.812500000000000e-02 1.088164088486428e-04 -5.140889715357320e+00
0.000000000000000e+00 9.375000000000000e-02 1.077538040583410e-04 -5.998996401087030e+00
0.000000000000000e+00 1.093750000000000e-01 1.059593741898256e-04 -6.930727538077857e+00
0.000000000000000e+00 1.250000000000000e-01 1.031929934989812e-04 -7.914327641485492e+00
0.000000000000000e+00 1.406250000000000e-01 9.929687967391077e-05 -8.932448605174249e+00
0.000000000000000e+00 1.562500000000000e-01 9.424198150822290e-05 -9.971905949517570e+00
0.000000000000000e+00 1.718750000000000e-01 8.814406542143593e-05 -1.102309266496875e+01
0.000000000000000e+00 1.875000000000000e-01 8.124986929814308e-05 -1.207928618775321e+01
0.000000000000000e+00 2.031250000000000e-01 7.390088269198909e-05 -1.313594888131358e+01
0.000000000000000e+00 2.187500000000000e-01 6.648479391886971e-05 -1.419001865806077e+01
0.000000000000000e+00 2.343750000000000e-01 5.938375756023518e-05 -1.523912642594611e+01
0.000000000000000e+00 2.500000000000000e-01 5.292608997855993e-05 -1.628068102965737e+01
0.000000000000000e+00 2.656250000000000e-01 4.734582172460830e-05 -1.731087879459537e+01
0.000000000000000e+00 2.812500000000000e-01 4.275474015370258e-05 -1.832394408195224e+01
0.000000000000000e+00 2.968750000000000e-01 3.913397535022822e-05 -1.931211994220044e+01
0.000000000000000e+00 3.125000000000000e-01 3.635188137630516e-05 -2.026671441004702e+01
0.000000000000000e+00 3.281250000000000e-01 3.420617292279073e-05 -2.117977708202813e+01
0.000000000000000e+00 3.437500000000000e-01 3.247530727987602e-05 -2.204544426723740e+01
0.000000000000000e+00 3.593750000000000e-01 3.096024240062259e-05 -2.286033069046535e+01
0.000000000000000e+00 3.750000000000000e-01 2.950687580505098e-05 -2.362311702650542e+01
0.000000000000000e+00 3.906250000000000e-01 2.801121189438467e-05 -2.433384897658683e+01
0.000000000000000e+00 4.062500000000000e-01 2.641446521982964e-05 -2.499332641039278e+01
0.000000000000000e+00 4.218750000000000e-01 2.469432947716621e-05 -2.560270249040600e+01
0.000000000000000e+00 4.375000000000000e-01 2.285581594888248e-05 -2.616326438229960e+01
0.000000000000000e+00 4.531250000000000e-01 2.092295188839063e-05 -2.667633050512419e+01
0.000000000000000e+00 4.687500000000000e-01 1.893163316556288e-05 -2.714321143201792e+01
0.000000000000000e+00 4.843750000000000e-01 1.692362621860790e-05 -2.756520204435187e+01
0.000000000000000e+00 5.000000000000000e-01 1.494168883401754e-05 -2.794358775032519e+01
0.000000000000000e+00 5.156250000000000e-01 1.302580028704744e-05 -2.827965635234806e+01
0.000000000000000e+00 5.312500000000000e-01 1.121048249045833e-05 -2.857471157239302e+01
0.000000000000000e+00 5.468750000000000e-01 9.523152330634113e-06 -2.883008630131406e+01
0.000000000000000e+00 5.625000000000000e-01 7.983391756369996e-06 -2.904715456205921e+01
0.000000000000000e+00 5.781250000000000e-01 6.602976252331635e-06 -2.922734161192048e+01
0.000000000000000e+00 5.937500000000000e-01 5.386475642073004e-06 -2.937213185503273e+01
0.000000000000000e+00 6.093750000000000e-01 4.332236874100223e-06 -2.948307441816141e+01
0.000000000000000e+00 6.250000000000000e-01 3.433573743173058e-06 -2.956178640359572e+01
0.000000000000000e+00 6.406250000000000e-01 2.680017437600511e-06 -2.960995397930146e+01
