chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 4.865312021142428e-02 -2.959813135743418e+00
0.000000000000000e+00 1.562500000000000e-02 4.881522505698445e-02 -3.057830939811240e+00
0.000000000000000e+00 3.125000000000000e-02 4.929073809909391e-02 -3.346384115287923e+00
0.000000000000000e+00 4.687500000000000e-02 5.004828992635210e-02 -3.810036649837334e+00
0.000000000000000e+00 6.250000000000000e-02 5.103895130699214e-02 -4.426187048530729e+00
0.000000000000000e+00 7.812500000000000e-02 5.220082915348714e-02 -5.168545037502322e+00
0.000000000000000e+00 9.375000000000000e-02 5.346450440020185e-02 -6.010309724322656e+00
0.000000000000000e+00 1.093750000000000e-01 5.475840014966955e-02 -6.926455112449964e+00
0.000000000000000e+00 1.250000000000000e-01 5.601333830249391e-02 -7.895003738667397e+00
0.000000000000000e+00 1.406250000000000e-01 5.716591175098350e-02 -8.897473601401698e+00
0.000000000000000e+00 1.562500000000000e-01 5.816064771883376e-02 -9.918783896297981e+00
0.000000000000000e+00 1.718750000000000e-01 5.895114878415685e-02 -1.094687600121451e+01
0.000000000000000e+00 1.875000000000000e-01 5.950047148981850e-02 -1.197222990551095e+01
0.000000000000000e+00 2.031250000000000e-01 5.978098903680597e-02 -1.298738200336360e+01
0.000000000000000e+00 2.187500000000000e-01 5.977393404387351e-02 -1.398649583820704e+01
0.000000000000000e+00 2.343750000000000e-01 5.946876078438047e-02 -1.496500383415373e+01
0.000000000000000e+00 2.500000000000000e-01 5.886241789191395e-02 -1.591932005960423e+01
0.000000000000000e+00 2.656250000000000e-01 5.795858631385600e-02 -1.684661593150493e+01
0.000000000000000e+00 2.812500000000000e-01 5.676691257993007e-02 -1.774464816112064e+01
0.000000000000000e+00 2.968750000000000e-01 5.530225190731052e-02 -1.861162839179523e+01
0.000000000000000e+00 3.125000000000000e-01 5.358392678352317e-02 -1.944612529205571e+01
0.000000000000000e+00 3.281250000000000e-01 5.163500232850182e-02 -2.024699150899685e+01
0.000000000000000e+00 3.437500000000000e-01 4.948157830628693e-02 -2.101330946473026e+01
0.000000000000000e+00 3.593750000000000e-01 4.715209795023703e-02 -2.174435133849155e+01
0.000000000000000e+00 3.750000000000000e-01 4.467667495503804e-02 -2.243954968275081e+01
0.000000000000000e+00 3.906250000000000e-01 4.208644151392055e-02 -2.309847599034222e+01
0.000000000000000e+00 4.062500000000000e-01 3.941292177531611e-02 -2.372082519727755e+01
0.000000000000000e+00 4.218750000000000e-01 3.668743633541532e-02 -2.430640461186133e+01
0.000000000000000e+00 4.375000000000000e-01 3.394054424626931e-02 -2.485512614057446e+01
0.000000000000000e+00 4.531250000000000e-01 3.120152944715233e-02 -2.536700096463766e+01
0.000000000000000e+00 4.687500000000000e-01 2.849793851104438e-02 -2.584213603190488e+01
0.000000000000000e+00 4.843750000000000e-01 2.585517616136083e-02 -2.628073188503576e+01
0.000000000000000e+00 5.000000000000000e-01 2.329616420008395e-02 -2.668308146273946e+01
0.000000000000000e+00 5.156250000000000e-01 2.084106835436213e-02 -2.704956959668775e+01
0.000000000000000e+00 5.312500000000000e-01 1.850709615988478e-02 -2.738067299028025e+01
0.000000000000000e+00 5.468750000000000e-01 1.630836742598386e-02 -2.767696051255269e+01
0.000000000000000e+00 5.625000000000000e-01 1.425585714223398e-02 -2.793909367540110e+01
0.000000000000000e+00 5.781250000000000e-01 1.235740896222779e-02 -2.816782718805499e+01
0.000000000000000e+00 5.937500000000000e-01 1.061781570848067e-02 -2.836400950163630e+01
0.000000000000000e+00 6.093750000000000e-01 9.038961750556164e-03 -2.852858327034129e+01
0.000000000000000e+00 6.250000000000000e-01 7.620020677858045e-03 -2.866258566545065e+01
0.000000000000000e+00 6.406250000000000e-01 6.357700472118711e-03 -2.876714848486015e+01
0.000000000000000e+00 6.562500000000000e-01 5.246527424830974e-03 -2.884349800469987e+01
0.000000000000000e+00 6.718750000000000e-01 4.279159371899969e-03 -2.889295452125613e+01
0.000000000000000e+00 6.875000000000000e-01 3.446718448260340e-03 -2.891693153104769e+01
0.000000000000000e+00 7.031250000000000e-01 2.739133501978084e-03 -2.891693449461203e+01
0.000000000000000e+00 7.187500000000000e-01 2.145482539895542e-03 -2.889455912528525e+01
0.000000000000000e+00 7.343750000000000e-01 1.654326082684727e-03 -2.885148913786403e+01
0.000000000000000e+00 7.500000000000000e-01 1.254023054021828e-03 -2.878949338319979e+01
0.000000000000000e+00 7.656250000000000e-01 9.330217773759287e-04 -2.871042228306889e+01
0.000000000000000e+00 7.812500000000000e-01 6.801197620587582e-04 -2.861620346444690e+01
0.000000000000000e+00 7.968750000000000e-01 4.846871852061194e-04 -2.850883647271958e+01
